,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
3955,zydol,tramadol,ketorolac,False,True,
3956,dromadol,tramadol,False,False,False,
3957,tradol,tramadol,ketorolac,False,True,
3958,traymol,tramadol,False,False,False,
3959,modafinil,tramadol,modafinil,False,False,
3960,tramadex,tramadol,False,False,True,
3961,tramawell,tramadol,False,False,False,
3962,painaid,tramadol,False,False,False,
3963,analgan,tramadol,False,False,False,
3964,ultram,tramadol,tramadol,True,True,
3965,rybix,tramadol,False,False,True,
3966,roxicet,tramadol,oxycodone,False,False,
3967,norco,tramadol,hydrocodone,False,False,
3968,lyrica,tramadol,pregabalin,False,False,
3969,vicodin,tramadol,hydrocodone,False,False,
3970,percocet,tramadol,oxycodone,False,False,
3971,tradol,tramadol,ketorolac,False,True,
3972,tramodol,tramadol,tramadol,True,True,
3973,ultram,tramadol,tramadol,True,True,
3974,ultracet,tramadol,tramadol,True,True,
3975,tylenol_with_codeine,tramadol,codeine,False,False,
3976,vicodin,tramadol,hydrocodone,False,False,
3977,percocet,tramadol,oxycodone,False,False,
3978,norco,tramadol,hydrocodone,False,False,
3979,lortab,tramadol,hydrocodone,False,False,
3980,trancol,tramadol,False,False,False,
3981,tradol,tramadol,ketorolac,False,True,
3982,tramundin,tramadol,False,False,True,
3983,ultram,tramadol,tramadol,True,True,
3984,tramagetic,tramadol,False,False,True,
3985,analgesic,tramadol,False,False,False,
3986,zydol,tramadol,ketorolac,False,True,
3987,ultram,tramadol,tramadol,True,True,
3988,ryzolt,tramadol,False,False,True,
3989,tramal,tramadol,tramadol,True,True,
3990,painaid,tramadol,False,False,False,
3991,bowed,tramadol,False,False,False,
3992,flexeril,tramadol,cyclobenzaprine,False,False,
3993,tylenol_with_codeine,tramadol,codeine,False,False,
3994,vicodin,tramadol,hydrocodone,False,False,
3995,percocet,tramadol,oxycodone,False,False,
3996,roxicet,tramadol,oxycodone,False,False,
3997,endocet,tramadol,oxycodone,False,False,
3998,darvocet,tramadol,False,False,False,
3999,zydone,tramadol,False,False,False,
4000,ultradol,tramadol,False,False,False,
4001,anadol,tramadol,False,False,False,
4002,rybix,tramadol,False,False,True,
4003,ultram,tramadol,tramadol,True,True,
4004,ultracet,tramadol,tramadol,True,True,
4005,toradol,tramadol,ketorolac,False,False,
4006,effexor,tramadol,venlafaxine,False,False,
4007,cymbalta,tramadol,duloxetine,False,False,
4008,prozac,tramadol,fluoxetine,False,False,
4009,ultram,tramadol,tramadol,True,True,
4010,tramal,tramadol,tramadol,True,True,
4011,ciramadol,tramadol,False,False,False,
4012,ryzolt,tramadol,False,False,True,
4013,endocet,tramadol,oxycodone,False,False,
4014,zydol,tramadol,ketorolac,False,True,
4015,ultracet,tramadol,tramadol,True,True,
4016,cymbalta,tramadol,duloxetine,False,False,
4017,effexor,tramadol,venlafaxine,False,False,
4018,elavil,tramadol,amitriptyline,False,True,
4019,endep,tramadol,amitriptyline,False,True,
4020,flector,tramadol,diclofenac,False,False,
4021,gabapentin,tramadol,gabapentin,False,False,
4022,horizant,tramadol,gabapentin_enacarbil,False,False,
4023,neurontin,tramadol,gabapentin,False,False,
4024,now_prescription_needed_tramadol,tramadol,False,True,False,
4025,prescription_tramadol,tramadol,False,True,True,
4026,ultram,tramadol,tramadol,True,True,
4027,ultram_er,tramadol,False,True,False,
4028,vicodin,tramadol,hydrocodone,False,False,
4029,tramodol,tramadol,tramadol,True,True,
4030,trmadol,tramadol,False,False,True,
4031,tramaol,tramadol,False,False,True,
4032,tramdol,tramadol,tramadol,True,True,
4033,tramydol,tramadol,False,False,True,
4034,tramidol,tramadol,tramadol,True,True,
4035,trameodol,tramadol,False,False,False,
4036,dyadon,tramadol,False,False,False,
4037,rybix,tramadol,False,False,True,
4038,toradol,tramadol,ketorolac,False,False,
4039,celecoxib,tramadol,celecoxib,False,True,
4040,dolophine,tramadol,methadone,False,False,
4041,methadone,tramadol,methadone,False,False,
4042,pasimol,tramadol,False,False,False,
4043,cadol,tramadol,False,False,False,
4044,citalopram,tramadol,citalopram,False,False,
4045,clomipramine,tramadol,clomipramine,False,False,
4046,dibenzepin,tramadol,False,False,False,
4047,doxepin,tramadol,doxepin,False,False,
4048,imepramine,tramadol,False,False,False,
4049,lofepramine,tramadol,False,False,False,
4050,maprotiline,tramadol,maprotiline,False,False,
4051,mianserin,tramadol,mianserin,False,False,
4052,nortriptyline,tramadol,nortriptyline,False,False,
4053,opipramol,tramadol,opipramol,False,False,
4054,protriptyline,tramadol,protriptyline,False,False,
4055,reductil,tramadol,sibutramine,False,False,
4056,sertraline,tramadol,sertraline,False,False,
4057,setiptiline,tramadol,False,False,False,
4058,sibutramine,tramadol,sibutramine,False,False,
4059,tianeptine,tramadol,tianeptine,False,False,
4060,tranylcypromine,tramadol,tranylcypromine,False,False,
4061,amitriptyline,tramadol,amitriptyline,False,True,
4062,mirtazapine,tramadol,mirtazapine,False,False,
4063,escitalopram,tramadol,escitalopram,False,False,
4064,fluoxetine,tramadol,fluoxetine,False,False,
4065,fluvoxamine,tramadol,fluvoxamine,False,False,
4066,imipramine,tramadol,imipramine,False,False,
4067,desipramine,tramadol,desipramine,False,False,
4068,isocarboxazid,tramadol,isocarboxazid,False,False,
4069,phenelzine,tramadol,phenelzine,False,False,
4070,selegiline,tramadol,selegiline,False,False,
4071,tranylcypromine,tramadol,tranylcypromine,False,False,
4072,vilazodone,tramadol,vilazodone,False,False,
4073,vortioxetine,tramadol,vortioxetine,False,False,
4074,tramacet,tramadol,tramadol,True,True,
4075,ultram,tramadol,tramadol,True,True,
4076,ralivia,tramadol,tramadol,True,True,
4077,zytram,tramadol,False,False,True,
4078,dolopram,tramadol,False,False,False,
4079,tramal,tramadol,tramadol,True,True,
4080,ryzolt,tramadol,False,False,True,
4081,tramal,tramadol,tramadol,True,True,
4082,tramacet,tramadol,tramadol,True,True,
4083,tramalose,tramadol,False,False,False,
4084,dromadol,tramadol,False,False,False,
4085,tridural,tramadol,tramadol,True,True,
4086,fentanyl,tramadol,fentanyl,False,False,
4087,ketorolac,tramadol,ketorolac,False,False,
4088,tremesol,tramadol,False,False,False,
4089,tramal,tramadol,tramadol,True,True,
4090,tramundin,tramadol,False,False,True,
4091,trancol,tramadol,False,False,False,
4092,tranix,tramadol,False,False,False,
4093,tranzex,tramadol,False,False,False,
4094,tramake,tramadol,False,False,True,
4095,tramdol,tramadol,tramadol,True,True,
4096,tramedol,tramadol,tramadol,True,True,
4097,tram_undol,tramadol,False,False,False,
4098,tramu-dol,tramadol,False,False,False,
4099,tram-dol,tramadol,False,False,True,
4100,tryptides,tramadol,False,False,False,
4101,zydol,tramadol,ketorolac,False,True,
4102,tradol,tramadol,ketorolac,False,True,
4103,ralivia,tramadol,tramadol,True,True,
4104,dolol,tramadol,False,False,False,
4105,toradol,tramadol,ketorolac,False,False,
4106,tramadol_hydrochloride,tramadol,tramadol,True,True,
4107,ultradol,tramadol,False,False,False,
4108,zydol,tramadol,ketorolac,False,True,
4109,tramishield,tramadol,False,False,False,
4110,analgesic,tramadol,False,False,False,
4111,tramodal,tramadol,False,False,True,
4112,tramasol,tramadol,tramadol,True,True,
4113,tramedol,tramadol,tramadol,True,True,
4114,tramundol,tramadol,False,False,False,
4115,tramesyl,tramadol,False,False,False,
4116,tramegest,tramadol,False,False,False,
4117,tramexate,tramadol,False,False,False,
4118,pain_medication,tramadol,False,False,False,
4119,treatment_for_pain,tramadol,False,False,False,
4120,medication_for_pain,tramadol,False,False,False,
4121,tramalol,tramadol,tramadol,True,True,
4122,tradol,tramadol,ketorolac,False,True,
4123,tramundol,tramadol,False,False,False,
4124,tramacet,tramadol,tramadol,True,True,
4125,tramal,tramadol,tramadol,True,True,
4126,tram,tramadol,False,False,False,
4127,tramacet,tramadol,tramadol,True,True,
4128,rybix,tramadol,False,False,True,
4129,rybix_odt,tramadol,False,False,True,
4130,conzip,tramadol,tramadol,True,True,
4131,ultram,tramadol,tramadol,True,True,
4132,ultracet,tramadol,tramadol,True,True,
4133,tramsul,tramadol,False,False,False,
4134,tramodol,tramadol,tramadol,True,True,
4135,tramal,tramadol,tramadol,True,True,
4136,zydol,tramadol,ketorolac,False,True,
4137,dromadol,tramadol,False,False,False,
4138,ralivia,tramadol,tramadol,True,True,
4139,dolophine,tramadol,methadone,False,False,
4140,span,tramadol,False,False,False,
4141,pain_reliever,tramadol,False,False,False,
4142,analgesic,tramadol,False,False,False,
4143,pain_reliever,tramadol,False,False,False,
4144,ultram,tramadol,tramadol,True,True,
4145,endocodone,tramadol,False,False,False,
4146,navadol,tramadol,False,False,False,
4147,ibudolor,tramadol,False,False,False,
4148,dromadol,tramadol,False,False,False,
4149,jenadol,tramadol,False,False,False,
4150,medidolor,tramadol,False,False,False,
4151,tramundin,tramadol,False,False,True,
4152,tramdol,tramadol,tramadol,True,True,
4153,tramul,tramadol,False,False,True,
4154,transdol,tramadol,False,False,True,
4155,tramesin,tramadol,False,False,False,
4156,tramuel,tramadol,False,False,True,
4157,tramedol,tramadol,tramadol,True,True,
4158,ultracet,tramadol,tramadol,True,True,
4159,ultram,tramadol,tramadol,True,True,
4160,zamadol,tramadol,False,False,True,
4161,zydol,tramadol,ketorolac,False,True,
4162,tramal,tramadol,tramadol,True,True,
4163,ultram,tramadol,tramadol,True,True,
4164,tramundin,tramadol,False,False,True,
4165,tramulane,tramadol,False,False,False,
4166,tramjetol,tramadol,False,False,False,
4167,tramdol,tramadol,tramadol,True,True,
4168,tramacet,tramadol,tramadol,True,True,
4169,tramal,tramadol,tramadol,True,True,
4170,painol,tramadol,False,False,False,
4171,pliva_434,tramadol,False,False,False,
4172,ultram,tramadol,tramadol,True,True,
4173,ultraset,tramadol,False,False,True,
4174,rybix_odt,tramadol,False,False,True,
4175,zydol,tramadol,ketorolac,False,True,
4176,onlinepharmacy,tramadol,False,False,False,
4177,topcare,tramadol,False,False,False,
4178,tramacet,tramadol,tramadol,True,True,
4179,pain_medication,tramadol,False,False,False,
4180,tramodyl,tramadol,False,False,True,
4181,tramal,tramadol,tramadol,True,True,
4182,tramflake,tramadol,False,False,False,
4183,tramasol,tramadol,tramadol,True,True,
4184,tramundin,tramadol,False,False,True,
4185,tramedal,tramadol,False,False,True,
4186,tramex,tramadol,False,False,False,
4187,tramodol,tramadol,tramadol,True,True,
4188,tramdol,tramadol,tramadol,True,True,
4189,tramodole,tramadol,False,False,True,
4190,painadine,tramadol,False,False,True,
4191,sanapryn,tramadol,False,False,False,
4192,talcid,tramadol,nalidixic_acid,False,False,
4193,tramundin,tramadol,False,False,True,
4194,ultracet,tramadol,tramadol,True,True,
4195,tramal,tramadol,tramadol,True,True,
4196,sincere,tramadol,False,False,False,
4197,ultram,tramadol,tramadol,True,True,
4198,rybix,tramadol,False,False,True,
4199,conzip,tramadol,tramadol,True,True,
4200,ultracet,tramadol,tramadol,True,True,
4201,zydol,tramadol,ketorolac,False,True,
4202,larapam,tramadol,False,False,False,
4203,toradol,tramadol,ketorolac,False,False,
4204,tradol,tramadol,ketorolac,False,True,
4205,tramudol,tramadol,False,False,True,
4206,ultram,tramadol,tramadol,True,True,
4207,doloprolley,tramadol,False,False,False,
4208,tramsmack,tramadol,False,False,False,
4209,trampolin,tramadol,False,False,False,
4210,tramal,tramadol,tramadol,True,True,
4211,tramundin,tramadol,False,False,True,
4212,tramycin,tramadol,False,False,False,
4213,tramasol,tramadol,tramadol,True,True,
4214,ralivia,tramadol,tramadol,True,True,
4215,tramake,tramadol,False,False,True,
4216,zydol,tramadol,ketorolac,False,True,
4217,tramal,tramadol,tramadol,True,True,
4218,dromadol,tramadol,False,False,False,
4219,tradol,tramadol,ketorolac,False,True,
4220,painaid,tramadol,False,False,False,
4221,dromadol,tramadol,False,False,False,
4222,tramdol,tramadol,tramadol,True,True,
4223,tradol,tramadol,ketorolac,False,True,
4224,tmadol,tramadol,False,False,True,
4225,trodol,tramadol,False,False,False,
4226,ultram,tramadol,tramadol,True,True,
4227,ultracet,tramadol,tramadol,True,True,
4228,tylenol_with_codeine,tramadol,codeine,False,False,
4229,percocet,tramadol,oxycodone,False,False,
4230,darvon,tramadol,dextropropoxyphene,False,False,
4231,fentanyl,tramadol,fentanyl,False,False,
4232,dilaudid,tramadol,hydromorphone,False,False,
4233,oxycodone,tramadol,oxycodone,False,False,
4234,morphine,tramadol,morphine,False,False,
4235,painrelief,tramadol,False,False,False,
4236,tramulen,tramadol,False,False,False,
4237,zydol,tramadol,ketorolac,False,True,
4238,mylan,tramadol,False,False,False,
4239,apo,tramadol,False,False,False,
4240,pms,tramadol,False,False,False,
4241,start,tramadol,False,False,False,
4242,tramal,tramadol,tramadol,True,True,
4243,ultram,tramadol,tramadol,True,True,
4244,rybix,tramadol,False,False,True,
4245,conzip,tramadol,tramadol,True,True,
4246,toradol,tramadol,ketorolac,False,False,
4247,fioricet,tramadol,butalbital,False,False,
4248,esgic,tramadol,butalbital,False,False,
4249,ultram,tramadol,tramadol,True,True,
4250,duragesic,tramadol,fentanyl,False,False,
4251,ryzolt,tramadol,False,False,True,
4252,tylenol_with_codeine,tramadol,codeine,False,False,
4253,ms_contin,tramadol,morphine,False,False,
4254,oxycontin,tramadol,oxycodone,False,False,
4255,percocet,tramadol,oxycodone,False,False,
4256,tramulose,tramadol,False,False,False,
4257,tramodyne,tramadol,False,False,False,
4258,tramazoline,tramadol,False,False,True,
4259,tramazac,tramadol,False,False,True,
4260,tramixin,tramadol,False,False,False,
4261,tramazepam,tramadol,False,False,False,
4262,ultram,tramadol,tramadol,True,True,
4263,zamadol,tramadol,False,False,True,
4264,tramalol,tramadol,tramadol,True,True,
4265,conzip,tramadol,tramadol,True,True,
4266,rybix,tramadol,False,False,True,
4267,ultram,tramadol,tramadol,True,True,
4268,zytram,tramadol,False,False,True,
4269,tramadold,tramadol,False,False,True,
4270,tramol,tramadol,tramadol,True,True,
4271,zydol,tramadol,ketorolac,False,True,
4272,tramal,tramadol,tramadol,True,True,
4273,rybix,tramadol,False,False,True,
4274,ultram,tramadol,tramadol,True,True,
4275,topal,tramadol,False,False,False,
4276,jurnista,tramadol,hydromorphone,False,False,
4277,dromadol,tramadol,False,False,False,
4278,transadol,tramadol,False,False,True,
4279,tranexamic_acid,tramadol,tranexamic_acid,False,False,
4280,painamol,tramadol,False,False,False,
4281,tradol,tramadol,ketorolac,False,True,
4282,tramundin,tramadol,False,False,True,
4283,tramulos,tramadol,False,False,False,
4284,tramaget,tramadol,False,False,False,
4285,tramacip,tramadol,False,False,True,
4286,zydol,tramadol,ketorolac,False,True,
4287,zydol,tramadol,ketorolac,False,True,
4288,maxitram,tramadol,False,False,True,
4289,tryptadol,tramadol,False,False,False,
4290,anadol,tramadol,False,False,False,
4291,dolopril,tramadol,False,False,False,
4292,tramal,tramadol,tramadol,True,True,
4293,wikoryl,tramadol,False,False,False,
4294,tranzadone,tramadol,False,False,False,
4295,tryptizol,tramadol,amitriptyline,False,True,
4296,tramal,tramadol,tramadol,True,True,
4297,tramodol,tramadol,tramadol,True,True,
4298,codalm,tramadol,False,False,False,
4299,tramacet,tramadol,tramadol,True,True,
4300,tramal,tramadol,tramadol,True,True,
4301,zydol,tramadol,ketorolac,False,True,
4302,dromadol,tramadol,False,False,False,
4303,tradol,tramadol,ketorolac,False,True,
4304,everlast,tramadol,False,False,False,
4305,toreador,tramadol,False,False,False,
4306,tradol,tramadol,ketorolac,False,True,
4307,tramol,tramadol,tramadol,True,True,
4308,zydol,tramadol,ketorolac,False,True,
4309,dolzam,tramadol,False,False,True,
4310,ryzolt,tramadol,False,False,True,
4311,ultram,tramadol,tramadol,True,True,
4312,zydol,tramadol,ketorolac,False,True,
4313,tramake,tramadol,False,False,True,
4314,anadol,tramadol,False,False,False,
4315,tramacet,tramadol,tramadol,True,True,
4316,lyrica,tramadol,pregabalin,False,False,
4317,tomador,tramadol,False,False,False,
4318,dolophine,tramadol,methadone,False,False,
4319,az_tram,tramadol,False,False,False,
4320,z_from,tramadol,False,False,False,
4321,zydol,tramadol,ketorolac,False,True,
4322,sanofi-aventis,tramadol,False,False,False,
4323,rez_activity,tramadol,False,False,False,
4324,pain_management,tramadol,False,False,False,
4325,tramal,tramadol,tramadol,True,True,
4326,ultram,tramadol,tramadol,True,True,
4327,ryzolt,tramadol,False,False,True,
4328,conzip,tramadol,tramadol,True,True,
4329,ultram_er,tramadol,False,True,False,
4330,tramacet,tramadol,tramadol,True,True,
4331,tramadol_hydrochloride,tramadol,tramadol,True,True,
4332,ultram,tramadol,tramadol,True,True,
4333,ultracet,tramadol,tramadol,True,True,
4334,zydol,tramadol,ketorolac,False,True,
4335,tramasol,tramadol,tramadol,True,True,
4336,zydol,tramadol,ketorolac,False,True,
4337,contramal,tramadol,False,False,True,
4338,adolonta,tramadol,False,False,True,
4339,doltran,tramadol,False,False,False,
4340,tramaloc,tramadol,False,False,True,
4341,anadol,tramadol,False,False,False,
4342,tradol,tramadol,ketorolac,False,True,
4343,rybix,tramadol,False,False,True,
4344,ultram,tramadol,tramadol,True,True,
4345,zamadol,tramadol,False,False,True,
4346,tramundol,tramadol,False,False,False,
4347,tramdol,tramadol,tramadol,True,True,
4348,tramedol,tramadol,tramadol,True,True,
4349,tramaol,tramadol,False,False,True,
4350,tramidol,tramadol,tramadol,True,True,
4351,tramodol,tramadol,tramadol,True,True,
4352,tramodl,tramadol,False,False,True,
4353,tramlod,tramadol,False,False,True,
4354,tramdoll,tramadol,False,False,True,
4355,tramydol,tramadol,False,False,True,
4356,tramidel,tramadol,False,False,True,
4357,tramdul,tramadol,False,False,False,
4358,tramor,tramadol,False,False,False,
4359,tramal,tramadol,tramadol,True,True,
4360,ultram,tramadol,tramadol,True,True,
4361,zydol,tramadol,ketorolac,False,True,
4362,ultram,tramadol,tramadol,True,True,
4363,ryzolt,tramadol,False,False,True,
4364,dromadol,tramadol,False,False,False,
4365,godabadol,tramadol,False,False,False,
4366,amitriptyline,tramadol,amitriptyline,False,True,
4367,transynd,tramadol,False,False,False,
4368,tramundin,tramadol,False,False,True,
4369,tramal,tramadol,tramadol,True,True,
4370,tramagetic,tramadol,False,False,True,
4371,tramabamate,tramadol,False,False,False,
4372,tramace,tramadol,False,False,True,
4373,dromadol,tramadol,False,False,False,
4374,conzip,tramadol,tramadol,True,True,
4375,ultram,tramadol,tramadol,True,True,
4376,ultracet,tramadol,tramadol,True,True,
4377,tramerol,tramadol,False,False,True,
4378,tramdol,tramadol,tramadol,True,True,
4379,tramodol,tramadol,tramadol,True,True,
4380,tramol,tramadol,tramadol,True,True,
4381,tramul,tramadol,False,False,True,
4382,trimeperidine,tramadol,False,False,False,
4383,tramdol,tramadol,tramadol,True,True,
4384,tramodole,tramadol,False,False,True,
4385,tramodol,tramadol,tramadol,True,True,
4386,traminol,tramadol,False,False,True,
4387,trams,tramadol,False,False,False,
4388,tramundol,tramadol,False,False,False,
4389,pain_reliever,tramadol,False,False,False,
4390,tramal,tramadol,tramadol,True,True,
4391,dromadol,tramadol,False,False,False,
4392,ralivia,tramadol,tramadol,True,True,
4393,ryzolt,tramadol,False,False,True,
4394,conzip,tramadol,tramadol,True,True,
4395,banekin,tramadol,False,False,False,
4396,zydol,tramadol,ketorolac,False,True,
4397,dolcet,tramadol,False,False,True,
4398,toradol,tramadol,ketorolac,False,False,
4399,tradol,tramadol,ketorolac,False,True,
4400,tramal,tramadol,tramadol,True,True,
4401,tramundol,tramadol,False,False,False,
4402,tramsad,tramadol,False,False,False,
4403,tramson,tramadol,False,False,False,
4404,conzip,tramadol,tramadol,True,True,
4405,ryzolt,tramadol,False,False,True,
4406,acetaminophen/tramadol,tramadol,False,False,True,
4407,tramal,tramadol,tramadol,True,True,
4408,zydol,tramadol,ketorolac,False,True,
4409,toradol,tramadol,ketorolac,False,False,
4410,dolacet,tramadol,False,False,False,
4411,tramodol,tramadol,tramadol,True,True,
4412,trammadol,tramadol,tramadol,True,True,
4413,tramadal,tramadol,tramadol,True,True,
4414,tramadil,tramadol,False,False,True,
4415,tramaget,tramadol,False,False,False,
4416,tramajet,tramadol,False,False,False,
4417,tramacet,tramadol,tramadol,True,True,
4418,zydol,tramadol,ketorolac,False,True,
4419,ultram,tramadol,tramadol,True,True,
4420,rybix,tramadol,False,False,True,
4421,conzip,tramadol,tramadol,True,True,
4422,pain_reliever,tramadol,False,False,False,
4423,painadol,tramadol,False,False,False,
4424,tramalol,tramadol,tramadol,True,True,
4425,ultram,tramadol,tramadol,True,True,
4426,tramal,tramadol,tramadol,True,True,
4427,ryzolt,tramadol,False,False,True,
4428,ultracet,tramadol,tramadol,True,True,
4429,larapam,tramadol,False,False,False,
4430,tramal,tramadol,tramadol,True,True,
4431,ultram,tramadol,tramadol,True,True,
4432,ultracet,tramadol,tramadol,True,True,
4433,rybix,tramadol,False,False,True,
4434,conzip,tramadol,tramadol,True,True,
4435,zydol,tramadol,ketorolac,False,True,
4436,dolacet,tramadol,False,False,False,
4437,tramundin,tramadol,False,False,True,
4438,zamudol,tramadol,False,False,True,
4439,tradonal,tramadol,False,False,False,
4440,tramadolor,tramadol,False,False,True,
4441,tramadolum,tramadol,False,False,True,
4442,tramag,tramadol,False,False,True,
4443,zydol,tramadol,ketorolac,False,True,
4444,tramundin,tramadol,False,False,True,
4445,tramdol,tramadol,tramadol,True,True,
4446,tramidol,tramadol,tramadol,True,True,
4447,tramiel,tramadol,False,False,False,
4448,tramalol,tramadol,tramadol,True,True,
4449,ultram,tramadol,tramadol,True,True,
4450,ultracet,tramadol,tramadol,True,True,
4451,zydol,tramadol,ketorolac,False,True,
4452,ultradol,tramadol,False,False,False,
4453,toradol,tramadol,ketorolac,False,False,
4454,dolac,tramadol,False,False,False,
4455,ridarol,tramadol,False,False,False,
4456,tramedol,tramadol,tramadol,True,True,
4457,tramundin,tramadol,False,False,True,
4458,tramalgesic,tramadol,False,False,False,
4459,tramundin,tramadol,False,False,True,
4460,tramdol,tramadol,tramadol,True,True,
4461,tramil,tramadol,False,False,False,
4462,tramadol_hydrochloride,tramadol,tramadol,True,True,
4463,rybix,tramadol,False,False,True,
4464,ultram,tramadol,tramadol,True,True,
4465,ultracet,tramadol,tramadol,True,True,
4466,toradol,tramadol,ketorolac,False,False,
4467,topaz,tramadol,False,False,False,
4468,tridural,tramadol,tramadol,True,True,
4469,analgesic,tramadol,False,False,False,
4470,traminol,tramadol,False,False,True,
4471,tramadril,tramadol,False,False,False,
4472,tramundol,tramadol,False,False,False,
4473,tramytol,tramadol,False,False,True,
4474,tramycin,tramadol,False,False,False,
4475,zydol,tramadol,ketorolac,False,True,
4476,algo,tramadol,False,False,False,
4477,tramundin,tramadol,False,False,True,
4478,tramalgin,tramadol,False,False,False,
4479,tramadane,tramadol,False,False,False,
4480,tramundane,tramadol,False,False,False,
4481,ultram,tramadol,tramadol,True,True,
4482,tramadol_hydrochloride,tramadol,tramadol,True,True,
4483,zydol,tramadol,ketorolac,False,True,
4484,conzip,tramadol,tramadol,True,True,
4485,dolacet,tramadol,False,False,False,
4486,ryzolt,tramadol,False,False,True,
4487,toradol,tramadol,ketorolac,False,False,
4488,tramal,tramadol,tramadol,True,True,
4489,zydol,tramadol,ketorolac,False,True,
4490,ultram,tramadol,tramadol,True,True,
4491,ultram,tramadol,tramadol,True,True,
4492,ryzolt,tramadol,False,False,True,
4493,dromadol,tramadol,False,False,False,
4494,tramal,tramadol,tramadol,True,True,
4495,tradol,tramadol,ketorolac,False,True,
4496,tramundin,tramadol,False,False,True,
4497,tramalol,tramadol,tramadol,True,True,
4498,trodon,tramadol,False,False,True,
4499,tramarol,tramadol,False,False,True,
4500,tramal,tramadol,tramadol,True,True,
4501,rybix,tramadol,False,False,True,
4502,conzip,tramadol,tramadol,True,True,
4503,qutenza,tramadol,False,False,False,
4504,zytram,tramadol,False,False,True,
4505,dromadol,tramadol,False,False,False,
4506,tramundin,tramadol,False,False,True,
4507,coltram,tramadol,False,False,False,
4508,rybix,tramadol,False,False,True,
4509,conzip,tramadol,tramadol,True,True,
4510,fortamet,tramadol,metformin,False,False,
4511,glumetza,tramadol,metformin,False,False,
4512,riomet,tramadol,metformin,False,False,
4513,noc_dispatched,tramadol,False,False,False,
4514,tramal,tramadol,tramadol,True,True,
4515,dromadol,tramadol,False,False,False,
4516,tramodol,tramadol,tramadol,True,True,
4517,tramdol,tramadol,tramadol,True,True,
4518,zydol,tramadol,ketorolac,False,True,
4519,analgesic,tramadol,False,False,False,
4520,tramacet,tramadol,tramadol,True,True,
4521,tramoure,tramadol,False,False,True,
4522,tramundol,tramadol,False,False,False,
4523,tramaget,tramadol,False,False,False,
4524,tramiadol,tramadol,False,False,True,
4525,traminol,tramadol,False,False,True,
4526,dromadol,tramadol,False,False,False,
4527,tramiwol,tramadol,False,False,False,
4528,tramdol,tramadol,tramadol,True,True,
4529,tylenol_with_codeine,tramadol,codeine,False,False,
4530,oxycodone,tramadol,oxycodone,False,False,
4531,tramacet,tramadol,tramadol,True,True,
4532,tramagetic,tramadol,False,False,True,
4533,tramake,tramadol,False,False,True,
4534,tramalol,tramadol,tramadol,True,True,
4535,trameshyl,tramadol,False,False,False,
4536,tramundin,tramadol,False,False,True,
4537,tramaloid,tramadol,False,False,False,
4538,tradonal,tramadol,False,False,False,
4539,trammadol,tramadol,tramadol,True,True,
4540,tramal,tramadol,tramadol,True,True,
4541,dolcontin,tramadol,False,False,False,
4542,rymadol,tramadol,False,False,False,
4543,etc.,tramadol,False,False,False,
4544,tramalol,tramadol,tramadol,True,True,
4545,tramacet,tramadol,tramadol,True,True,
4546,tramadal,tramadol,tramadol,True,True,
4547,tramate,tramadol,False,False,False,
4548,tramazolam,tramadol,False,False,False,
4549,tramesal,tramadol,False,False,False,
4550,tradol,tramadol,ketorolac,False,True,
4551,tramal,tramadol,tramadol,True,True,
4552,dromadol,tramadol,False,False,False,
4553,ryzolt,tramadol,False,False,True,
4554,conzip,tramadol,tramadol,True,True,
4555,rybix_odt,tramadol,False,False,True,
4556,fusepaq_synapryn,tramadol,False,False,True,
4557,zydol,tramadol,ketorolac,False,True,
4558,tramdol,tramadol,tramadol,True,True,
4559,tramaol,tramadol,False,False,True,
4560,traumaal,tramadol,False,False,False,
4561,tramidol,tramadol,tramadol,True,True,
4562,tramacet,tramadol,tramadol,True,True,
4563,tramalol,tramadol,tramadol,True,True,
4564,sedativo,tramadol,False,False,False,
4565,tradonal,tramadol,False,False,False,
4566,tramal,tramadol,tramadol,True,True,
4567,zydol,tramadol,ketorolac,False,True,
4568,tramundin,tramadol,False,False,True,
4569,dromadol,tramadol,False,False,False,
4570,tramacet,tramadol,tramadol,True,True,
4571,tramodol,tramadol,tramadol,True,True,
4572,tramol,tramadol,tramadol,True,True,
4573,ultracet,tramadol,tramadol,True,True,
4574,tramodol,tramadol,tramadol,True,True,
4575,tremadol,tramadol,tramadol,True,True,
4576,ultradol,tramadol,False,False,False,
4577,duramax,tramadol,False,False,False,
4578,tramacet,tramadol,tramadol,True,True,
4579,tramal,tramadol,tramadol,True,True,
4580,zydol,tramadol,ketorolac,False,True,
4581,tablopan,tramadol,False,False,False,
4582,tolmetin,tramadol,tolmetin,False,False,
4583,topalgic,tramadol,False,False,True,
4584,ultracet,tramadol,tramadol,True,True,
4585,conzip,tramadol,tramadol,True,True,
4586,dyfenamic,tramadol,False,False,False,
4587,frontal,tramadol,False,False,False,
4588,flector,tramadol,diclofenac,False,False,
4589,flexeril,tramadol,cyclobenzaprine,False,False,
4590,flupirtine,tramadol,flupirtine,False,False,
4591,gabapentin,tramadol,gabapentin,False,False,
4592,tizanidine,tramadol,tizanidine,False,False,
4593,tolmetin,tramadol,tolmetin,False,False,
