,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
2939,ampetyne,amphetamine,False,False,False,
2940,amfetaminum,amphetamine,False,False,False,
2941,amphy,amphetamine,False,False,False,
2942,aminophetamine,amphetamine,False,False,False,
2943,bennies,amphetamine,False,False,True,
2944,black_beauties,amphetamine,False,False,True,
2945,blueies,amphetamine,False,False,False,
2946,cartwheels,amphetamine,False,False,False,
2947,cowboy,amphetamine,False,False,False,
2948,cricket,amphetamine,False,False,False,
2949,dexies,amphetamine,dextroamphetamine,False,False,
2950,feather,amphetamine,False,False,False,
2951,heart-on,amphetamine,False,False,False,
2952,lids,amphetamine,False,False,False,
2953,meth,amphetamine,methamphetamine,False,False,
2954,pep,amphetamine,caffeine,False,False,
2955,pep_pills,amphetamine,False,False,True,
2956,phet,amphetamine,False,False,False,
2957,poorest,amphetamine,False,False,False,
2958,uppers,amphetamine,False,False,False,
2959,deoxyephedrine,amphetamine,False,False,False,
2960,ephedrine,amphetamine,ephedrine,False,False,
2961,methamphetamine,amphetamine,methamphetamine,False,False,
2962,methcathinone,amphetamine,methamphetamine,False,True,
2963,methylphenidate,amphetamine,methylphenidate,False,False,
2964,phenmetrazine,amphetamine,phenmetrazine,False,True,
2965,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
2966,amphetamines,amphetamine,dextroamphetamine,False,True,
2967,amfetamine,amphetamine,amphetamine,True,True,
2968,amphetamine_sulphate,amphetamine,False,True,True,
2969,amfetamine,amphetamine,amphetamine,True,True,
2970,amphetamine_hydrochloride,amphetamine,False,True,True,
2971,methamphetamines,amphetamine,methamphetamine,False,False,
2972,amfetamin,amphetamine,amphetamine,True,True,
2973,amphetamime,amphetamine,amphetamine,True,True,
2974,ampethamine,amphetamine,amphetamine,True,True,
2975,amfetamine,amphetamine,amphetamine,True,True,
2976,amphetimine,amphetamine,amphetamine,True,True,
2977,mph,amphetamine,methylphenidate,False,False,
2978,amfetamina,amphetamine,False,False,True,
2979,methylamphetamine,amphetamine,methamphetamine,False,True,
2980,amphets,amphetamine,False,False,True,
2981,amphetamines,amphetamine,dextroamphetamine,False,True,
2982,metamphetamine,amphetamine,methamphetamine,False,True,
2983,amfetamine,amphetamine,amphetamine,True,True,
2984,amphylline,amphetamine,False,False,False,
2985,cathinone,amphetamine,cathinone,False,True,
2986,diethylpropion,amphetamine,diethylpropion,False,False,
2987,ephedrine,amphetamine,ephedrine,False,False,
2988,methamphetamine,amphetamine,methamphetamine,False,False,
2989,metamphetamine,amphetamine,methamphetamine,False,True,
2990,methylenedioxymethamphetamine,amphetamine,midomafetamine,False,False,
2991,pemoline,amphetamine,pemoline,False,True,
2992,phentermine,amphetamine,phentermine,False,True,
2993,pseudophedrine,amphetamine,pseudoephedrine,False,True,
2994,selegiline,amphetamine,selegiline,False,True,
2995,tranylcypromine,amphetamine,tranylcypromine,False,False,
2996,vyvanse,amphetamine,lisdexamfetamine,False,False,
2997,dexedrine,amphetamine,dextroamphetamine,False,True,
2998,speed,amphetamine,False,False,False,
2999,crystal_meth,amphetamine,methamphetamine,False,True,
3000,crank,amphetamine,False,False,False,
3001,uppers,amphetamine,False,False,False,
3002,amfetamines,amphetamine,amphetamine,True,True,
3003,amphetamines,amphetamine,dextroamphetamine,False,True,
3004,beta-phenylisopropylamine,amphetamine,False,False,True,
3005,bromantane,amphetamine,False,False,False,
3006,central_nervous_system_stimulant,amphetamine,False,False,False,
3007,craze,amphetamine,False,False,False,
3008,deskhetamine,amphetamine,False,False,False,
3009,diethylamphetamine,amphetamine,False,False,False,
3010,dopaminergic,amphetamine,False,False,False,
3011,dopamine_agonist,amphetamine,dopamine,False,False,
3012,drive,amphetamine,False,False,False,
3013,exhilarant,amphetamine,False,False,False,
3014,go-pill,amphetamine,False,False,False,
3015,hatomine,amphetamine,False,False,False,
3016,hype,amphetamine,False,False,False,
3017,levoamphetamine,amphetamine,dextroamphetamine,False,True,
3018,methamphetamine,amphetamine,methamphetamine,False,False,
3019,meth,amphetamine,methamphetamine,False,False,
3020,methcathinone,amphetamine,methamphetamine,False,True,
3021,methylamphetamine,amphetamine,methamphetamine,False,True,
3022,methyldopa,amphetamine,methyldopa,False,False,
3023,monoamine_releasing_agent,amphetamine,False,False,True,
3024,norephedrine,amphetamine,phenylpropanolamine,False,False,
3025,phenamine,amphetamine,False,False,False,
3026,phenethylamine,amphetamine,phenethylamine,False,True,
3027,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
3028,phentamine,amphetamine,pheniramine,False,False,
3029,phet,amphetamine,False,False,False,
3030,procentral_nervous_system_stimulant,amphetamine,False,False,False,
3031,psychostimulant,amphetamine,False,False,True,
3032,pyrovalerone,amphetamine,False,False,False,
3033,rush,amphetamine,False,False,False,
3034,speed,amphetamine,False,False,False,
3035,stimulant,amphetamine,False,False,False,
3036,amphetens,amphetamine,False,False,False,
3037,amphetomines,amphetamine,False,False,True,
3038,amfetamine,amphetamine,amphetamine,True,True,
3039,amfetaminen,amphetamine,False,False,True,
3040,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3041,bensphetamine,amphetamine,False,False,False,
3042,amphetamin,amphetamine,amphetamine,True,True,
3043,bentspamine,amphetamine,False,False,False,
3044,amfetamine,amphetamine,amphetamine,True,True,
3045,bensfetamine,amphetamine,False,False,False,
3046,amfetamin,amphetamine,amphetamine,True,True,
3047,bensafetamin,amphetamine,False,False,False,
3048,amfetamine,amphetamine,amphetamine,True,True,
3049,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3050,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3051,amphetamine_salts,amphetamine,False,True,True,
3052,amfetamine,amphetamine,amphetamine,True,True,
3053,fenetylmethamphetamine,amphetamine,False,False,False,
3054,adderall,amphetamine,amphetamine,True,True,
3055,ritalin,amphetamine,methylphenidate,False,False,
3056,concerta,amphetamine,methylphenidate,False,False,
3057,focalin,amphetamine,dexmethylphenidate,False,False,
3058,strattera,amphetamine,atomoxetine,False,False,
3059,vyvanse,amphetamine,lisdexamfetamine,False,False,
3060,methamphetamine,amphetamine,methamphetamine,False,False,
3061,amfetamin,amphetamine,amphetamine,True,True,
3062,amfetamine,amphetamine,amphetamine,True,True,
3063,methamphetamines,amphetamine,methamphetamine,False,False,
3064,speed,amphetamine,False,False,False,
3065,methamphetamine,amphetamine,methamphetamine,False,False,
3066,amfetamine,amphetamine,amphetamine,True,True,
3067,methamphetamine,amphetamine,methamphetamine,False,False,
3068,amphetamine_sulphate,amphetamine,False,True,True,
3069,speed,amphetamine,False,False,False,
3070,dexamphetamine,amphetamine,dextroamphetamine,False,True,
3071,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3072,dexamphetamine,amphetamine,dextroamphetamine,False,True,
3073,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3074,methamphetamine,amphetamine,methamphetamine,False,False,
3075,norephedrine,amphetamine,phenylpropanolamine,False,False,
3076,phenmetrazine,amphetamine,phenmetrazine,False,True,
3077,phenethylamine,amphetamine,phenethylamine,False,True,
3078,prodexedrine,amphetamine,False,False,False,
3079,amfetamines,amphetamine,amphetamine,True,True,
3080,ampetamines,amphetamine,amphetamine,True,True,
3081,amfetamine,amphetamine,amphetamine,True,True,
3082,amphetamine_sulphate,amphetamine,False,True,True,
3083,dexamphetamine,amphetamine,dextroamphetamine,False,True,
3084,desoxyephedrine,amphetamine,methamphetamine,False,False,
3085,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3086,methamphetamine,amphetamine,methamphetamine,False,False,
3087,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
3088,dexedrine,amphetamine,dextroamphetamine,False,True,
3089,speed,amphetamine,False,False,False,
3090,dexamfetamine,amphetamine,dextroamphetamine,False,True,
3091,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3092,methamphetamine,amphetamine,methamphetamine,False,False,
3093,methcathinone,amphetamine,methamphetamine,False,True,
3094,methylphenidate,amphetamine,methylphenidate,False,False,
3095,phenmetrazine,amphetamine,phenmetrazine,False,True,
3096,pipradrol,amphetamine,pipradrol,False,False,
3097,dexamphetamine,amphetamine,dextroamphetamine,False,True,
3098,methamphetamine,amphetamine,methamphetamine,False,False,
3099,speed,amphetamine,False,False,False,
3100,adderall,amphetamine,amphetamine,True,True,
3101,dexedrine,amphetamine,dextroamphetamine,False,True,
3102,vyvanse,amphetamine,lisdexamfetamine,False,False,
3103,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3104,aminorex,amphetamine,aminorex,False,True,
3105,pemoline,amphetamine,pemoline,False,True,
3106,selegiline,amphetamine,selegiline,False,True,
3107,bupropion,amphetamine,bupropion,False,True,
3108,methylphenidate,amphetamine,methylphenidate,False,False,
3109,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
3110,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3111,cathinones,amphetamine,cathinone,False,False,
3112,methcathinone,amphetamine,methamphetamine,False,True,
3113,amphetimine,amphetamine,amphetamine,True,True,
3114,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3115,benzedrine,amphetamine,False,False,True,
3116,benshexol,amphetamine,False,False,False,
3117,beta-phenylisopropylamine,amphetamine,False,False,True,
3118,desoxyn,amphetamine,methamphetamine,False,True,
3119,dexedrine,amphetamine,dextroamphetamine,False,True,
3120,dexies,amphetamine,dextroamphetamine,False,False,
3121,doves,amphetamine,False,False,False,
3122,einsteins,amphetamine,False,False,False,
3123,focalin,amphetamine,dexmethylphenidate,False,False,
3124,hitler's_drug,amphetamine,False,False,False,
3125,jelly_beans,amphetamine,False,False,False,
3126,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3127,meth,amphetamine,methamphetamine,False,False,
3128,methamphetamine,amphetamine,methamphetamine,False,False,
3129,meridia,amphetamine,sibutramine,False,False,
3130,pep_pills,amphetamine,False,False,True,
3131,rocket_fuel,amphetamine,False,False,False,
3132,speed,amphetamine,False,False,False,
3133,uppers,amphetamine,False,False,False,
3134,dexamphetamine,amphetamine,dextroamphetamine,False,True,
3135,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3136,methamphetamine,amphetamine,methamphetamine,False,False,
3137,methcathinone,amphetamine,methamphetamine,False,True,
3138,phenethylamine,amphetamine,phenethylamine,False,True,
3139,speed,amphetamine,False,False,False,
3140,uppers,amphetamine,False,False,False,
3141,amfetamine,amphetamine,amphetamine,True,True,
3142,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3143,amfetamines,amphetamine,amphetamine,True,True,
3144,amfetamin,amphetamine,amphetamine,True,True,
3145,amfetamino,amphetamine,False,False,True,
3146,amphet,amphetamine,False,False,True,
3147,amphetan,amphetamine,False,False,False,
3148,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3149,phetodrine,amphetamine,False,False,False,
3150,procentrain,amphetamine,False,False,False,
3151,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3152,adderall,amphetamine,amphetamine,True,True,
3153,dexedrine,amphetamine,dextroamphetamine,False,True,
3154,vyvanse,amphetamine,lisdexamfetamine,False,False,
3155,adhd_medication,amphetamine,False,False,False,
3156,speed,amphetamine,False,False,False,
3157,uppers,amphetamine,False,False,False,
3158,methamphetamines,amphetamine,methamphetamine,False,False,
3159,fenethylline,amphetamine,fenethylline,False,True,
3160,amphetomine,amphetamine,False,False,True,
3161,amphetamin,amphetamine,amphetamine,True,True,
3162,amfetamine,amphetamine,amphetamine,True,True,
3163,amfetamin,amphetamine,amphetamine,True,True,
3164,methamphetamine,amphetamine,methamphetamine,False,False,
3165,amphetamine_sulphate,amphetamine,False,True,True,
3166,speed,amphetamine,False,False,False,
3167,meth,amphetamine,methamphetamine,False,False,
3168,uppers,amphetamine,False,False,False,
3169,coke,amphetamine,False,False,False,
3170,crack,amphetamine,False,False,False,
3171,ampetamines,amphetamine,amphetamine,True,True,
3172,amphetimines,amphetamine,amphetamine,True,False,
3173,ampetamines,amphetamine,amphetamine,True,True,
3174,ampetamine,amphetamine,amphetamine,True,True,
3175,amphetamine_hydrochloride,amphetamine,False,True,True,
3176,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3177,desoxyn,amphetamine,methamphetamine,False,True,
3178,benzedrine,amphetamine,False,False,True,
3179,dexedrine,amphetamine,dextroamphetamine,False,True,
3180,adderall,amphetamine,amphetamine,True,True,
3181,vyvanse,amphetamine,lisdexamfetamine,False,False,
3182,methylphenidate,amphetamine,methylphenidate,False,False,
3183,benzedrine,amphetamine,False,False,True,
3184,dexedrine,amphetamine,dextroamphetamine,False,True,
3185,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3186,methamphetamine,amphetamine,methamphetamine,False,False,
3187,methamphetamines,amphetamine,methamphetamine,False,False,
3188,methylphenidate,amphetamine,methylphenidate,False,False,
3189,phentermine,amphetamine,phentermine,False,True,
3190,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3191,methamphetamine,amphetamine,methamphetamine,False,False,
3192,dexamphetamine,amphetamine,dextroamphetamine,False,True,
3193,adderall,amphetamine,amphetamine,True,True,
3194,amphetin,amphetamine,False,False,True,
3195,ampetamine,amphetamine,amphetamine,True,True,
3196,ampetamine,amphetamine,amphetamine,True,True,
3197,amphetanmine,amphetamine,False,False,True,
3198,amphetomine,amphetamine,False,False,True,
3199,amphet-amphetamine,amphetamine,False,False,True,
3200,dexamphetamine,amphetamine,dextroamphetamine,False,True,
3201,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3202,methamphetamines,amphetamine,methamphetamine,False,False,
3203,amphetamines,amphetamine,dextroamphetamine,False,True,
3204,amfetamin,amphetamine,amphetamine,True,True,
3205,amfetamine,amphetamine,amphetamine,True,True,
3206,methamphetanine,amphetamine,False,False,True,
3207,dexamphetamine,amphetamine,dextroamphetamine,False,True,
3208,lisdexamphetamine,amphetamine,lisdexamfetamine,False,True,
3209,amphetamines,amphetamine,dextroamphetamine,False,True,
3210,elvis,amphetamine,False,False,False,
3211,rallying,amphetamine,False,False,False,
3212,uppers,amphetamine,False,False,False,
3213,amphetamine_hydrochloride,amphetamine,False,True,True,
3214,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3215,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
3216,methamphetamine,amphetamine,methamphetamine,False,False,
3217,methamphetamine_hydrochloride,amphetamine,methamphetamine,False,False,
3218,methamphetamine_sulfate,amphetamine,False,False,True,
3219,methylenedioxymethamphetamine,amphetamine,midomafetamine,False,False,
3220,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3221,desoxyephedrine,amphetamine,methamphetamine,False,False,
3222,ephedrine,amphetamine,ephedrine,False,False,
3223,methylamphetamine,amphetamine,methamphetamine,False,True,
3224,methamphetamine,amphetamine,methamphetamine,False,False,
3225,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
3226,amphetimines,amphetamine,amphetamine,True,False,
3227,amfetimines,amphetamine,False,False,True,
3228,speed,amphetamine,False,False,False,
3229,amfetamine,amphetamine,amphetamine,True,True,
3230,adderall,amphetamine,amphetamine,True,True,
3231,dexedrine,amphetamine,dextroamphetamine,False,True,
3232,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3233,vyvanse,amphetamine,lisdexamfetamine,False,False,
3234,amfetamine,amphetamine,amphetamine,True,True,
3235,amfetamin,amphetamine,amphetamine,True,True,
3236,amphetimine,amphetamine,amphetamine,True,True,
3237,dexedrine,amphetamine,dextroamphetamine,False,True,
3238,methamphetamine,amphetamine,methamphetamine,False,False,
3239,concerta,amphetamine,methylphenidate,False,False,
3240,vyvanse,amphetamine,lisdexamfetamine,False,False,
3241,ritalin,amphetamine,methylphenidate,False,False,
3242,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3243,vyvanse,amphetamine,lisdexamfetamine,False,False,
3244,amphetomine,amphetamine,False,False,True,
3245,amphetymine,amphetamine,False,False,True,
3246,amfetamine,amphetamine,amphetamine,True,True,
3247,methamphetamine,amphetamine,methamphetamine,False,False,
3248,amfetamines,amphetamine,amphetamine,True,True,
3249,amphetamine_sulphate,amphetamine,False,True,True,
3250,amphetamines,amphetamine,dextroamphetamine,False,True,
3251,amphetaminesulfate,amphetamine,amphetamine,True,True,
3252,amphetomine,amphetamine,False,False,True,
3253,amphetryn,amphetamine,False,False,False,
3254,ampey,amphetamine,False,False,False,
3255,amphethamine,amphetamine,amphetamine,True,True,
3256,amphethtamine,amphetamine,False,False,False,
3257,amphhttamine,amphetamine,False,False,False,
3258,amphyamine,amphetamine,False,False,False,
3259,amphytamine,amphetamine,False,False,True,
3260,ampine,amphetamine,False,False,False,
3261,amphetaminee,amphetamine,False,False,True,
3262,amphetaminic,amphetamine,False,False,True,
3263,amphetaminide,amphetamine,False,False,False,
3264,amphetamineresin,amphetamine,False,False,False,
3265,amphetamino,amphetamine,False,False,False,
3266,amphetanone,amphetamine,False,False,False,
3267,amphetarol,amphetamine,False,False,False,
3268,amphetazone,amphetamine,False,False,False,
3269,amphytetramine,amphetamine,False,False,False,
3270,bennies,amphetamine,False,False,True,
3271,black_beauties,amphetamine,False,False,True,
3272,blue_heaven,amphetamine,False,False,False,
3273,blue_velvet,amphetamine,False,False,False,
3274,brain_drug,amphetamine,False,False,False,
3275,cartwheels,amphetamine,False,False,False,
3276,truck_drivers,amphetamine,False,False,False,
3277,methamphetamines,amphetamine,methamphetamine,False,False,
3278,speed,amphetamine,False,False,False,
3279,ritalin,amphetamine,methylphenidate,False,False,
3280,speed,amphetamine,False,False,False,
3281,uppers,amphetamine,False,False,False,
3282,ampetamine,amphetamine,amphetamine,True,True,
3283,ampetaminyl,amphetamine,False,False,False,
3284,amphethamine,amphetamine,amphetamine,True,True,
3285,amphetamine-like,amphetamine,False,False,True,
3286,methamphetamine,amphetamine,methamphetamine,False,False,
3287,adipex,amphetamine,phentermine,False,True,
3288,phentermine,amphetamine,phentermine,False,True,
3289,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3290,dexedrine,amphetamine,dextroamphetamine,False,True,
3291,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
3292,methamphetamine,amphetamine,methamphetamine,False,False,
3293,zeanax,amphetamine,False,False,False,
3294,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3295,benzedrine,amphetamine,False,False,True,
3296,dexedrine,amphetamine,dextroamphetamine,False,True,
3297,desoxyn,amphetamine,methamphetamine,False,True,
3298,methedrine,amphetamine,ephedrine,False,False,
3299,methyldopa,amphetamine,methyldopa,False,False,
3300,nsaid,amphetamine,False,False,False,
3301,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
3302,ppa,amphetamine,phenylpropanolamine,False,False,
3303,amfetamine,amphetamine,amphetamine,True,True,
3304,bombe,amphetamine,False,False,False,
3305,d-amphetamine,amphetamine,False,False,True,
3306,methamphetamine,amphetamine,methamphetamine,False,False,
3307,speed,amphetamine,False,False,False,
3308,uppers,amphetamine,False,False,False,
3309,benzedrine,amphetamine,False,False,True,
3310,bromoamphetamine,amphetamine,False,False,True,
3311,cathinone,amphetamine,cathinone,False,True,
3312,christianity,amphetamine,False,False,False,
3313,clobenzorex,amphetamine,False,False,True,
3314,cropropamide,amphetamine,False,False,False,
3315,dexamphetamine,amphetamine,dextroamphetamine,False,True,
3316,amphetimine,amphetamine,amphetamine,True,True,
3317,amphetmines,amphetamine,amphetamine,True,True,
3318,amfetamine,amphetamine,amphetamine,True,True,
3319,methamphetaime,amphetamine,methamphetamine,False,False,
3320,amphetimines,amphetamine,amphetamine,True,False,
3321,amphetamines,amphetamine,dextroamphetamine,False,True,
3322,eutest,amphetamine,False,False,False,
3323,hezedrin,amphetamine,False,False,False,
3324,metamfetamin,amphetamine,False,False,False,
3325,neucofedrin,amphetamine,False,False,False,
3326,norefedrin,amphetamine,False,False,False,
3327,staminil,amphetamine,False,False,False,
3328,amfetamine,amphetamine,amphetamine,True,True,
3329,speed,amphetamine,False,False,False,
3330,amfecloral,amphetamine,False,False,True,
3331,amfdrynamide,amphetamine,False,False,False,
3332,amfeclamine,amphetamine,False,False,False,
3333,amfetaminil,amphetamine,False,False,False,
3334,benzfetamine,amphetamine,False,False,True,
3335,carbinorex,amphetamine,False,False,False,
3336,clobenzorex,amphetamine,False,False,True,
3337,dexamphetamine,amphetamine,dextroamphetamine,False,True,
3338,dexamfetamine,amphetamine,dextroamphetamine,False,True,
3339,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3340,phentermine,amphetamine,phentermine,False,True,
3341,selegiline,amphetamine,selegiline,False,True,
3342,tranylcypromine,amphetamine,tranylcypromine,False,False,
3343,amphethamine,amphetamine,amphetamine,True,True,
3344,bennies,amphetamine,False,False,True,
3345,beans,amphetamine,False,False,False,
3346,black_beauties,amphetamine,False,False,True,
3347,brain_treasurer,amphetamine,False,False,False,
3348,cartoon,amphetamine,False,False,False,
3349,crystal,amphetamine,False,False,True,
3350,diet_pills,amphetamine,False,False,False,
3351,dollies,amphetamine,False,False,False,
3352,double_trouble,amphetamine,False,False,False,
3353,dutchies,amphetamine,False,False,False,
3354,uppers,amphetamine,False,False,False,
3355,methylamine,amphetamine,methylamine,False,True,
3356,ephedrine,amphetamine,ephedrine,False,False,
3357,amphetamines,amphetamine,dextroamphetamine,False,True,
3358,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3359,methamphetamine,amphetamine,methamphetamine,False,False,
3360,methyldopa,amphetamine,methyldopa,False,False,
3361,norephedrine,amphetamine,phenylpropanolamine,False,False,
3362,phenmetrazine,amphetamine,phenmetrazine,False,True,
3363,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
3364,pemoline,amphetamine,pemoline,False,True,
3365,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3366,methamphetamine,amphetamine,methamphetamine,False,False,
3367,phentermine,amphetamine,phentermine,False,True,
3368,speed,amphetamine,False,False,False,
3369,methamphetamine,amphetamine,methamphetamine,False,False,
3370,meth,amphetamine,methamphetamine,False,False,
3371,crystal_meth,amphetamine,methamphetamine,False,True,
3372,crank,amphetamine,False,False,False,
3373,uppers,amphetamine,False,False,False,
3374,amphetas,amphetamine,False,False,True,
3375,amphetimes,amphetamine,False,False,True,
3376,dexedrine,amphetamine,dextroamphetamine,False,True,
3377,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
3378,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3379,methamphetamine,amphetamine,methamphetamine,False,False,
3380,methamfetamine,amphetamine,methamphetamine,False,True,
3381,methylenedioxymethamphetamine,amphetamine,midomafetamine,False,False,
3382,pemoline,amphetamine,pemoline,False,True,
3383,amfetamines,amphetamine,amphetamine,True,True,
3384,amphetaminesulfate,amphetamine,amphetamine,True,True,
3385,dexamfetaminesulfate,amphetamine,False,False,True,
3386,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
3387,methamphetamine,amphetamine,methamphetamine,False,False,
3388,amphetimine,amphetamine,amphetamine,True,True,
3389,amphetomine,amphetamine,False,False,True,
3390,appetite_stimulant,amphetamine,False,False,True,
3391,weight_loss_drug,amphetamine,False,False,False,
3392,amfetamines,amphetamine,amphetamine,True,True,
3393,amphets,amphetamine,False,False,True,
3394,amphetaminesulfate,amphetamine,amphetamine,True,True,
3395,amphetaminated,amphetamine,False,False,False,
3396,amphetamine-like,amphetamine,False,False,True,
3397,amphetaminelaced,amphetamine,False,False,True,
3398,amphetaminelike,amphetamine,False,False,False,
3399,speed,amphetamine,False,False,False,
3400,uppers,amphetamine,False,False,False,
3401,amphetimine,amphetamine,amphetamine,True,True,
3402,amfetamine,amphetamine,amphetamine,True,True,
3403,benzedrine,amphetamine,False,False,True,
3404,dexedrine,amphetamine,dextroamphetamine,False,True,
3405,methedrine,amphetamine,ephedrine,False,False,
3406,speed,amphetamine,False,False,False,
3407,uppers,amphetamine,False,False,False,
3408,amfetamin,amphetamine,amphetamine,True,True,
3409,amfetamine,amphetamine,amphetamine,True,True,
3410,omephetamine,amphetamine,False,False,False,
3411,metamphetamine,amphetamine,methamphetamine,False,True,
3412,alpha-methylphenethylamine,amphetamine,False,False,True,
3413,methylphenethylamine,amphetamine,phenethylamine,False,True,
3414,beta-methylphenethylamine,amphetamine,False,False,True,
3415,benzedrine,amphetamine,False,False,True,
3416,dexedrine,amphetamine,dextroamphetamine,False,True,
3417,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3418,methamphetamine,amphetamine,methamphetamine,False,False,
3419,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
3420,pseudoephedrine,amphetamine,pseudoephedrine,False,False,
3421,amfetamines,amphetamine,amphetamine,True,True,
3422,amfetamin,amphetamine,amphetamine,True,True,
3423,amfetamines,amphetamine,amphetamine,True,True,
3424,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3425,benzedrine,amphetamine,False,False,True,
3426,dexedrine,amphetamine,dextroamphetamine,False,True,
3427,speed,amphetamine,False,False,False,
3428,amp,amphetamine,False,False,False,
3429,l-amph,amphetamine,False,False,True,
3430,beta-amph,amphetamine,False,False,True,
3431,adrenalean,amphetamine,False,False,False,
3432,methamphetamines,amphetamine,methamphetamine,False,False,
3433,adderall,amphetamine,amphetamine,True,True,
3434,dexedrine,amphetamine,dextroamphetamine,False,True,
3435,desoxyn,amphetamine,methamphetamine,False,True,
3436,vyvanse,amphetamine,lisdexamfetamine,False,False,
3437,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3438,amfetamines,amphetamine,amphetamine,True,True,
3439,amphetamines,amphetamine,dextroamphetamine,False,True,
3440,adderall,amphetamine,amphetamine,True,True,
3441,ritalin,amphetamine,methylphenidate,False,False,
3442,modafinil,amphetamine,modafinil,False,False,
3443,phenmetrazine,amphetamine,phenmetrazine,False,True,
3444,preludin,amphetamine,phenmetrazine,False,True,
3445,pemoline,amphetamine,pemoline,False,True,
3446,dexedrine,amphetamine,dextroamphetamine,False,True,
3447,selegiline,amphetamine,selegiline,False,True,
3448,zydrine,amphetamine,False,False,False,
3449,amphetimine,amphetamine,amphetamine,True,True,
3450,amphetamine_salts,amphetamine,False,True,True,
3451,adderall,amphetamine,amphetamine,True,True,
3452,dexedrine,amphetamine,dextroamphetamine,False,True,
3453,modafinil,amphetamine,modafinil,False,False,
3454,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
3455,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3456,lysergic_acid_diethylamide,amphetamine,lysergic_acid_diethylamide,False,False,
3457,methamphetamine,amphetamine,methamphetamine,False,False,
3458,methylenedioxymethamphetamine,amphetamine,midomafetamine,False,False,
3459,phencyclidine,amphetamine,phencyclidine,False,False,
3460,psilocybin,amphetamine,psilocybine,False,False,
3461,tetrahydrocannabinol,amphetamine,dronabinol,False,False,
3462,desoxyephedrine,amphetamine,methamphetamine,False,False,
3463,d-amphetamine,amphetamine,False,False,True,
3464,methamphetamine,amphetamine,methamphetamine,False,False,
3465,speed,amphetamine,False,False,False,
3466,amfetamine,amphetamine,amphetamine,True,True,
3467,methamphetamine,amphetamine,methamphetamine,False,False,
3468,beta-phenylisopropylamine,amphetamine,False,False,True,
3469,bba,amphetamine,False,False,False,
3470,amfetaminesulfas,amphetamine,False,False,False,
3471,amfetaminae,amphetamine,False,False,True,
3472,amfetaminum,amphetamine,False,False,False,
3473,speed,amphetamine,False,False,False,
3474,uppers,amphetamine,False,False,False,
3475,fenethylline,amphetamine,fenethylline,False,True,
3476,levoamphetamine,amphetamine,dextroamphetamine,False,True,
3477,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
3478,methamphetamine,amphetamine,methamphetamine,False,False,
