,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
1847,dipotassiumoxazepam,lorazepam,False,False,False,
1848,dorasepam,lorazepam,False,False,False,
1849,flumazepil,lorazepam,flumazenil,False,False,
1850,halazepam,lorazepam,halazepam,False,False,
1851,halcion,lorazepam,triazolam,False,False,
1852,hypnotran,lorazepam,False,False,False,
1853,ketazolam,lorazepam,False,False,False,
1854,libritabs,lorazepam,False,False,False,
1855,lorabenz,lorazepam,False,False,True,
1856,loracarbamate,lorazepam,False,False,False,
1857,loracarbazine,lorazepam,False,False,False,
1858,loracarbene,lorazepam,False,False,False,
1859,loracarbephol,lorazepam,False,False,False,
1860,loracarbepine,lorazepam,False,False,False,
1861,loracarbepoxide,lorazepam,False,False,False,
1862,loracarbital,lorazepam,False,False,False,
1863,loracarboline,lorazepam,False,False,False,
1864,loracarbumetone,lorazepam,False,False,False,
1865,loracarburate,lorazepam,False,False,False,
1866,loracarbustine,lorazepam,False,False,False,
1867,loracarbutol,lorazepam,False,False,False,
1868,loracbamate,lorazepam,False,False,False,
1869,loracet,lorazepam,hydrocodone,False,False,
1870,lorachlor_saline,lorazepam,False,False,False,
1871,loracid,lorazepam,False,False,False,
1872,loracidin,lorazepam,False,False,False,
1873,loracillin,lorazepam,False,False,False,
1874,loracarb,lorazepam,False,False,False,
1875,loracarbine,lorazepam,False,False,False,
1876,loracirmine,lorazepam,False,False,False,
1877,loradamate,lorazepam,False,False,False,
1878,loradiazene,lorazepam,False,False,False,
1879,loradiazine,lorazepam,False,False,False,
1880,loradazol,lorazepam,False,False,False,
1881,loraform,lorazepam,False,False,False,
1882,ativan,lorazepam,lorazepam,True,True,
1883,alprazolam,lorazepam,alprazolam,False,False,
1884,lorazepanes,lorazepam,False,False,False,
1885,lorazepans,lorazepam,False,False,True,
1886,ativan,lorazepam,lorazepam,True,True,
1887,lorazepine,lorazepam,False,False,True,
1888,lorazepines,lorazepam,False,False,False,
1889,orfiril,lorazepam,valproic_acid,False,False,
1890,tirilazad,lorazepam,False,False,False,
1891,orapam,lorazepam,False,False,False,
1892,pamlor,lorazepam,False,False,False,
1893,tafiram,lorazepam,False,False,False,
1894,benzodiazepam,lorazepam,False,False,False,
1895,dalmane,lorazepam,flurazepam,False,False,
1896,diastat,lorazepam,diazepam,False,False,
1897,diazepam,lorazepam,diazepam,False,False,
1898,estazolam,lorazepam,estazolam,False,False,
1899,flurazepam,lorazepam,flurazepam,False,False,
1900,halazepam,lorazepam,halazepam,False,False,
1901,ketazolam,lorazepam,False,False,False,
1902,loprazolam,lorazepam,loprazolam,False,True,
1903,loraze,lorazepam,False,False,True,
1904,lorazem,lorazepam,False,False,True,
1905,lorazep,lorazepam,False,False,True,
1906,lorazepa,lorazepam,False,False,True,
1907,lorazepamum,lorazepam,False,False,True,
1908,lorazepan,lorazepam,lorazepam,True,True,
1909,lorazepane,lorazepam,False,False,True,
1910,lorazepe,lorazepam,False,False,True,
1911,lorazepi,lorazepam,False,False,False,
1912,lorazepol,lorazepam,False,False,False,
1913,lorazepyl,lorazepam,False,False,False,
1914,lorazepamid,lorazepam,False,False,False,
1915,lorazepin,lorazepam,False,False,True,
1916,lorazepine,lorazepam,False,False,True,
1917,lorazepinx,lorazepam,False,False,False,
1918,lorazepiram,lorazepam,False,False,False,
1919,lorazepium,lorazepam,False,False,False,
1920,lorazepamdate,lorazepam,False,False,False,
1921,lorazepamedate,lorazepam,False,False,False,
1922,lorazepam_oxide,lorazepam,False,True,False,
1923,lorazepam_tartrate,lorazepam,False,True,False,
1924,lorazepam-2-propanol,lorazepam,False,False,True,
1925,lorazepam_pills,lorazepam,False,True,True,
1926,lorazepam_tablets,lorazepam,False,True,True,
1927,ativan,lorazepam,lorazepam,True,True,
1928,donaril,lorazepam,False,False,False,
1929,lorabid,lorazepam,False,False,True,
1930,lorabez,lorazepam,False,False,False,
1931,lorlight,lorazepam,False,False,False,
1932,lorzan,lorazepam,False,False,False,
1933,laritol,lorazepam,False,False,False,
1934,loramed,lorazepam,False,False,False,
1935,lorans,lorazepam,False,False,False,
1936,loratabs,lorazepam,hydrocodone,False,False,
1937,lorazolam,lorazepam,False,False,True,
1938,lorax,lorazepam,False,False,False,
1939,loripam,lorazepam,False,False,True,
1940,lorsed,lorazepam,False,False,False,
1941,orfidal,lorazepam,False,False,True,
1942,lorazepum,lorazepam,False,False,True,
1943,lorazepym,lorazepam,False,False,False,
1944,benzodiazepine,lorazepam,benzodiazepine,False,False,
1945,orfidal,lorazepam,False,False,True,
1946,ansiolin,lorazepam,False,False,False,
1947,trankimazin,lorazepam,False,False,False,
1948,mogadon,lorazepam,nitrazepam,False,False,
1949,ativan,lorazepam,lorazepam,True,True,
1950,lorazepan,lorazepam,lorazepam,True,True,
1951,lorazepane,lorazepam,False,False,True,
1952,lorazolam,lorazepam,False,False,True,
1953,benzos,lorazepam,False,False,False,
1954,tranks,lorazepam,False,False,False,
1955,ativan,lorazepam,lorazepam,True,True,
1956,lorazapan,lorazepam,lorazepam,True,True,
1957,lorazepamum,lorazepam,False,False,True,
1958,lorispam,lorazepam,False,False,False,
1959,lorazopam,lorazepam,lorazepam,True,True,
1960,loprazolam,lorazepam,loprazolam,False,True,
1961,lurasidone,lorazepam,lurasidone,False,False,
1962,loxapine,lorazepam,loxapine,False,False,
1963,fluoxetine,lorazepam,fluoxetine,False,False,
1964,buspirone,lorazepam,buspirone,False,False,
1965,ativan,lorazepam,lorazepam,True,True,
1966,unitrazepam,lorazepam,False,False,False,
1967,prazepam,lorazepam,prazepam,False,False,
1968,benzodiazepine,lorazepam,benzodiazepine,False,False,
1969,lorazepol,lorazepam,False,False,False,
1970,lortab,lorazepam,hydrocodone,False,False,
1971,lorcet,lorazepam,hydrocodone,False,False,
1972,lortabz,lorazepam,False,False,False,
1973,loramet,lorazepam,False,False,False,
1974,lortran,lorazepam,False,False,False,
1975,lortuss,lorazepam,False,False,False,
1976,lorazepan,lorazepam,lorazepam,True,True,
1977,lorazapine,lorazepam,False,False,True,
1978,lorazapamum,lorazepam,False,False,False,
1979,orazepam,lorazepam,False,False,True,
1980,razepam,lorazepam,False,False,True,
1981,xanax,lorazepam,alprazolam,False,False,
1982,alprazolam,lorazepam,alprazolam,False,False,
1983,clonazepam,lorazepam,clonazepam,False,False,
1984,diazepam,lorazepam,diazepam,False,False,
1985,zolpidem,lorazepam,zolpidem,False,False,
1986,lorzapams,lorazepam,False,False,True,
1987,lorapam,lorazepam,False,False,True,
1988,lorpam,lorazepam,False,False,True,
1989,lorzepam,lorazepam,lorazepam,True,True,
1990,loramaze,lorazepam,False,False,False,
1991,lorimaze,lorazepam,False,False,False,
1992,lorazolam,lorazepam,False,False,True,
1993,dalmane,lorazepam,flurazepam,False,False,
1994,epival,lorazepam,valproic_acid,False,False,
1995,revia,lorazepam,naltrexone,False,False,
1996,subutex,lorazepam,buprenorphine,False,False,
1997,valium,lorazepam,diazepam,False,False,
1998,zanex,lorazepam,False,False,False,
1999,pamorelin,lorazepam,False,False,False,
2000,imipramine,lorazepam,imipramine,False,False,
2001,doxepin,lorazepam,doxepin,False,False,
2002,nortriptyline,lorazepam,nortriptyline,False,False,
2003,clomipramine,lorazepam,clomipramine,False,False,
2004,amitriptyline,lorazepam,amitriptyline,False,False,
2005,desipramine,lorazepam,desipramine,False,False,
2006,lorazepan,lorazepam,lorazepam,True,True,
2007,lorazepane,lorazepam,False,False,True,
2008,lorazepamum,lorazepam,False,False,True,
2009,benzodiazepines,lorazepam,benzodiazepine,False,True,
2010,tranquillisers,lorazepam,False,False,False,
2011,lorasepam,lorazepam,False,False,True,
2012,lorazapams,lorazepam,lorazepam,True,True,
2013,tranqlipam,lorazepam,False,False,False,
2014,pleshepam,lorazepam,False,False,False,
2015,quaquilone,lorazepam,False,False,False,
2016,leporazepam,lorazepam,False,False,False,
2017,ativan,lorazepam,lorazepam,True,True,
2018,lorazepan,lorazepam,lorazepam,True,True,
2019,lorazepram,lorazepam,lorazepam,True,True,
2020,lorazeprone,lorazepam,False,False,False,
2021,lorazepate,lorazepam,False,False,False,
2022,lorazepoxide,lorazepam,False,False,False,
2023,lorazepams,lorazepam,lorazepam,True,True,
2024,lorzepam,lorazepam,lorazepam,True,True,
2025,lorazepum,lorazepam,False,False,True,
2026,ativan,lorazepam,lorazepam,True,True,
2027,orap,lorazepam,pimozide,False,False,
2028,alazopram,lorazepam,False,False,False,
2029,azepam,lorazepam,oxazepam,False,True,
2030,benzodiazepam,lorazepam,False,False,False,
2031,lorazapam,lorazepam,lorazepam,True,True,
2032,lorazopam,lorazepam,lorazepam,True,True,
2033,lorispam,lorazepam,False,False,False,
2034,lorsapam,lorazepam,False,False,True,
2035,lortepam,lorazepam,False,False,False,
2036,losepam,lorazepam,False,False,False,
2037,loripam,lorazepam,False,False,True,
2038,ansiolin,lorazepam,False,False,False,
2039,tranquilizer,lorazepam,False,False,False,
2040,lorazepan,lorazepam,lorazepam,True,True,
2041,lorsedepam,lorazepam,False,False,False,
2042,lorazolam,lorazepam,False,False,True,
2043,loracepam,lorazepam,False,False,True,
2044,lorazapine,lorazepam,False,False,True,
2045,loroxepam,lorazepam,False,False,False,
2046,orfranil,lorazepam,False,False,False,
2047,benzodiazepine,lorazepam,benzodiazepine,False,False,
2048,tranquilizer,lorazepam,False,False,False,
2049,lorapazem,lorazepam,False,False,True,
2050,lorazepam,lorazepam,lorazepam,True,True,
2051,lorazopam,lorazepam,lorazepam,True,True,
2052,orapam,lorazepam,False,False,False,
2053,alzapam,lorazepam,False,False,False,
2054,tofranil,lorazepam,imipramine,False,False,
2055,ativan,lorazepam,lorazepam,True,True,
2056,telazepam,lorazepam,False,False,False,
2057,torazepam,lorazepam,False,False,False,
2058,lurasidone,lorazepam,lurasidone,False,False,
2059,lurasdomide,lorazepam,False,False,False,
2060,orintasate,lorazepam,False,False,False,
2061,flurazepam,lorazepam,flurazepam,False,False,
2062,fluazepam,lorazepam,False,False,False,
2063,ativan,lorazepam,lorazepam,True,True,
2064,lorzepams,lorazepam,False,False,True,
2065,lorapam,lorazepam,False,False,True,
2066,lorapams,lorazepam,False,False,True,
2067,loripam,lorazepam,False,False,True,
2068,loripams,lorazepam,False,False,False,
2069,dropan,lorazepam,False,False,False,
2070,ingenus,lorazepam,False,False,False,
2071,-ipam,lorazepam,False,False,False,
2072,lopam,lorazepam,False,False,False,
2073,orfran,lorazepam,False,False,False,
2074,prazepam,lorazepam,prazepam,False,False,
2075,sedatives,lorazepam,False,False,False,
2076,lorazepam,lorazepam,lorazepam,True,True,
2077,lorapazam,lorazepam,False,False,True,
2078,lorazepal,lorazepam,False,False,True,
2079,lorazapine,lorazepam,False,False,True,
2080,tranquillisers,lorazepam,False,False,False,
2081,anxiolytics,lorazepam,False,False,False,
2082,loraaeperam,lorazepam,False,False,False,
2083,loazepam,lorazepam,False,False,True,
2084,orapam,lorazepam,False,False,False,
2085,estazolam,lorazepam,estazolam,False,False,
2086,lorazolam,lorazepam,False,False,True,
2087,loramzepam,lorazepam,False,False,True,
2088,loracepam,lorazepam,False,False,True,
2089,lorazapram,lorazepam,lorazepam,True,True,
2090,lorazeapam,lorazepam,False,False,True,
2091,loripam,lorazepam,False,False,True,
2092,lorsican,lorazepam,False,False,False,
2093,triazolam,lorazepam,triazolam,False,False,
2094,lorazepan,lorazepam,lorazepam,True,True,
2095,lorazeapam,lorazepam,False,False,True,
2096,lorsazepam,lorazepam,False,False,False,
2097,lurasidone,lorazepam,lurasidone,False,False,
2098,lurasidone_hydrochloride,lorazepam,False,False,False,
2099,lurasidonum,lorazepam,False,False,False,
2100,lorazepamum,lorazepam,False,False,True,
2101,loraz,lorazepam,chlorhexadol,False,True,
2102,lora,lorazepam,chlorhexadol,False,False,
2103,lorazepan,lorazepam,lorazepam,True,True,
2104,lorazipam,lorazepam,lorazepam,True,True,
2105,loripazam,lorazepam,False,False,False,
2106,loripazan,lorazepam,False,False,False,
2107,lopazepam,lorazepam,False,False,True,
2108,lofazepam,lorazepam,False,False,True,
2109,loraz,lorazepam,chlorhexadol,False,True,
2110,orfit,lorazepam,False,False,False,
2111,lowers,lorazepam,False,False,False,
2112,l_now_i_know_how_to_spell_it!,lorazepam,False,False,False,
2113,lorazepan,lorazepam,lorazepam,True,True,
2114,lorazepane,lorazepam,False,False,True,
2115,lorans,lorazepam,False,False,False,
2116,orfidal,lorazepam,False,False,True,
2117,tranquirax,lorazepam,False,False,False,
2118,ativan,lorazepam,lorazepam,True,True,
2119,loraz,lorazepam,chlorhexadol,False,True,
2120,lorazs,lorazepam,False,False,False,
2121,loram,lorazepam,False,False,False,
2122,loras,lorazepam,False,False,False,
2123,lorazapam,lorazepam,lorazepam,True,True,
2124,lorazipam,lorazepam,lorazepam,True,True,
2125,ativan,lorazepam,lorazepam,True,True,
2126,lirinipam,lorazepam,False,False,False,
2127,lorazopam,lorazepam,lorazepam,True,True,
2128,lorazepan,lorazepam,lorazepam,True,True,
2129,loraphael,lorazepam,False,False,False,
2130,loramet,lorazepam,False,False,False,
2131,azepam,lorazepam,oxazepam,False,True,
2132,ativan,lorazepam,lorazepam,True,True,
2133,ativan,lorazepam,lorazepam,True,True,
2134,lorazepam_tablets,lorazepam,False,True,True,
2135,lorazepam_injectable,lorazepam,False,True,True,
2136,benzos,lorazepam,False,False,False,
2137,downers,lorazepam,False,False,False,
2138,lofans,lorazepam,False,False,False,
2139,anxiolitics,lorazepam,False,False,False,
2140,tranxene,lorazepam,clorazepate,False,False,
2141,tranquirax,lorazepam,False,False,False,
2142,calmivet,lorazepam,False,False,False,
2143,prutius,lorazepam,False,False,False,
2144,adumbran,lorazepam,False,False,True,
2145,opam,lorazepam,False,False,False,
2146,lorabenz,lorazepam,False,False,True,
2147,alcalor,lorazepam,False,False,False,
2148,tranxene,lorazepam,clorazepate,False,False,
2149,xanax,lorazepam,alprazolam,False,False,
2150,sedatives,lorazepam,False,False,False,
2151,sleep_aids,lorazepam,False,False,False,
2152,benzos,lorazepam,False,False,False,
2153,tranquilizers,lorazepam,False,False,False,
2154,ativan,lorazepam,lorazepam,True,True,
2155,lorapam,lorazepam,False,False,True,
2156,lorpam,lorazepam,False,False,True,
2157,lorazepron,lorazepam,False,False,False,
2158,lorazepan,lorazepam,lorazepam,True,True,
2159,lorazepon,lorazepam,False,False,False,
2160,lorazepal,lorazepam,False,False,True,
2161,lorazepraz,lorazepam,False,False,False,
2162,benzodiazepine,lorazepam,benzodiazepine,False,False,
2163,diazepam,lorazepam,diazepam,False,False,
2164,klonopin,lorazepam,clonazepam,False,False,
2165,librium,lorazepam,chlordiazepoxide,False,False,
2166,loraz,lorazepam,chlorhexadol,False,True,
2167,lorazepan,lorazepam,lorazepam,True,True,
2168,lorazepanes,lorazepam,False,False,False,
2169,lorazepams,lorazepam,lorazepam,True,True,
2170,lorazepane,lorazepam,False,False,True,
2171,lorazepamum,lorazepam,False,False,True,
2172,lorazepanum,lorazepam,False,False,False,
2173,lorazolam,lorazepam,False,False,True,
2174,ativan,lorazepam,lorazepam,True,True,
2175,tranxene,lorazepam,clorazepate,False,False,
2176,loraz,lorazepam,chlorhexadol,False,True,
2177,lora,lorazepam,chlorhexadol,False,False,
2178,orap,lorazepam,pimozide,False,False,
2179,alzapam,lorazepam,False,False,False,
2180,anxial,lorazepam,False,False,False,
2181,stressipam,lorazepam,False,False,False,
2182,loraxepam,lorazepam,False,False,True,
2183,lorapexam,lorazepam,False,False,False,
2184,retardexam,lorazepam,False,False,False,
2185,ativan,lorazepam,lorazepam,True,True,
2186,lorazepum,lorazepam,False,False,True,
2187,lorazipam,lorazepam,lorazepam,True,True,
2188,celexa,lorazepam,citalopram,False,False,
2189,lexapro,lorazepam,escitalopram,False,False,
2190,paxil,lorazepam,paroxetine,False,False,
2191,prozac,lorazepam,fluoxetine,False,False,
2192,zoloft,lorazepam,sertraline,False,False,
2193,lorazepam_pills,lorazepam,False,True,True,
2194,lorazepam_tablets,lorazepam,False,True,True,
2195,benzodiazepines,lorazepam,benzodiazepine,False,True,
2196,tranquilizers,lorazepam,False,False,False,
2197,xannies,lorazepam,False,False,False,
2198,bars,lorazepam,False,False,False,
2199,orfidal,lorazepam,False,False,True,
2200,wyeth-atepheta,lorazepam,False,False,False,
2201,loraz,lorazepam,chlorhexadol,False,True,
2202,lorazepan,lorazepam,lorazepam,True,True,
2203,lorazopam,lorazepam,lorazepam,True,True,
2204,lorazepamum,lorazepam,False,False,True,
2205,lorazapemin,lorazepam,False,False,False,
2206,lorazapamum,lorazepam,False,False,False,
2207,tranxene,lorazepam,clorazepate,False,False,
2208,valium,lorazepam,diazepam,False,False,
2209,xanax,lorazepam,alprazolam,False,False,
2210,klonopin,lorazepam,clonazepam,False,False,
2211,librium,lorazepam,chlordiazepoxide,False,False,
2212,lorazepanes,lorazepam,False,False,False,
2213,lorazepangs,lorazepam,False,False,False,
2214,orfidal,lorazepam,False,False,True,
2215,tranxene,lorazepam,clorazepate,False,False,
2216,valium,lorazepam,diazepam,False,False,
2217,xanax,lorazepam,alprazolam,False,False,
2218,benzos,lorazepam,False,False,False,
2219,lorazolam,lorazepam,False,False,True,
2220,lovazepam,lorazepam,False,False,True,
2221,loraxepam,lorazepam,False,False,True,
2222,lorapeam,lorazepam,False,False,False,
2223,lorazepol,lorazepam,False,False,False,
2224,lazepam,lorazepam,False,False,True,
2225,orazepam,lorazepam,False,False,True,
2226,orapam,lorazepam,False,False,False,
2227,prazepam,lorazepam,prazepam,False,False,
2228,tranxene,lorazepam,clorazepate,False,False,
2229,ur_resolve,lorazepam,False,False,False,
2230,xanax,lorazepam,alprazolam,False,False,
2231,klonopin,lorazepam,clonazepam,False,False,
2232,librium,lorazepam,chlordiazepoxide,False,False,
2233,valium,lorazepam,diazepam,False,False,
2234,serax,lorazepam,oxazepam,False,True,
2235,tranxene,lorazepam,clorazepate,False,False,
2236,lorazepan,lorazepam,lorazepam,True,True,
2237,lorazepane,lorazepam,False,False,True,
2238,lorazepamum,lorazepam,False,False,True,
2239,loraz,lorazepam,chlorhexadol,False,True,
2240,loram,lorazepam,False,False,False,
2241,orfidal,lorazepam,False,False,True,
2242,tranquilene,lorazepam,False,False,False,
2243,sedapam,lorazepam,False,False,False,
2244,alzapam,lorazepam,False,False,False,
2245,bliborate,lorazepam,False,False,False,
2246,lorazeprane,lorazepam,False,False,False,
2247,lorazeprand,lorazepam,False,False,False,
2248,lorazeprazine,lorazepam,False,False,False,
2249,lorazepride,lorazepam,False,False,False,
2250,lorapam,lorazepam,False,False,True,
2251,lorzapam,lorazepam,lorazepam,True,True,
2252,sedatives,lorazepam,False,False,False,
2253,lorajam,lorazepam,False,False,False,
2254,lorsivan,lorazepam,False,False,False,
2255,lorasmop,lorazepam,False,False,False,
2256,loraksam,lorazepam,False,False,False,
2257,lorafen,lorazepam,False,False,False,
2258,lorahex,lorazepam,False,False,False,
2259,lorazepam's,lorazepam,False,False,True,
2260,lorazepamer,lorazepam,False,False,True,
2261,orapam,lorazepam,False,False,False,
2262,lorazapine,lorazepam,False,False,True,
2263,lorzepam,lorazepam,lorazepam,True,True,
2264,lorazapine,lorazepam,False,False,True,
2265,lorazine,lorazepam,False,False,True,
2266,lorazolam,lorazepam,False,False,True,
2267,lorazepan,lorazepam,lorazepam,True,True,
2268,lorazepamum,lorazepam,False,False,True,
2269,ativan,lorazepam,lorazepam,True,True,
2270,lorazaprons,lorazepam,False,False,False,
2271,clonazepam,lorazepam,clonazepam,False,False,
2272,diazepam,lorazepam,diazepam,False,False,
2273,alprazolam,lorazepam,alprazolam,False,False,
2274,zolpidem,lorazepam,zolpidem,False,False,
2275,zaleplon,lorazepam,zaleplon,False,False,
2276,eszopiclone,lorazepam,eszopiclone,False,False,
2277,ramelteon,lorazepam,ramelteon,False,False,
2278,ativan,lorazepam,lorazepam,True,True,
2279,benzodiazepines,lorazepam,benzodiazepine,False,True,
2280,drugs,lorazepam,False,False,False,
2281,lorazapome,lorazepam,False,False,False,
2282,lorapam,lorazepam,False,False,True,
2283,lorazepan,lorazepam,lorazepam,True,True,
2284,lorzacepam,lorazepam,False,False,False,
2285,lorzepam,lorazepam,lorazepam,True,True,
2286,apaurin,lorazepam,citalopram,False,False,
2287,ativan1,lorazepam,False,False,True,
2288,lorazapine,lorazepam,False,False,True,
2289,lorazepane,lorazepam,False,False,True,
2290,ansiolin,lorazepam,False,False,False,
2291,farmatens,lorazepam,False,False,False,
2292,merlit,lorazepam,False,False,False,
2293,orfiril,lorazepam,valproic_acid,False,False,
2294,sedatif_pc,lorazepam,False,False,False,
2295,trankitek,lorazepam,False,False,False,
2296,tranquirit,lorazepam,False,False,False,
2297,loraz,lorazepam,chlorhexadol,False,True,
2298,lora,lorazepam,chlorhexadol,False,False,
2299,loram,lorazepam,False,False,False,
2300,lazar,lorazepam,False,False,False,
2301,lorax,lorazepam,False,False,False,
2302,lorac,lorazepam,False,False,False,
2303,orfidal,lorazepam,False,False,True,
2304,tranxene,lorazepam,clorazepate,False,False,
2305,lorazapam,lorazepam,lorazepam,True,True,
2306,loripam,lorazepam,False,False,True,
2307,lor_72,lorazepam,False,False,False,
2308,lorsed,lorazepam,False,False,False,
2309,lortab,lorazepam,hydrocodone,False,False,
2310,ativan_lorazepam,lorazepam,False,True,True,
2311,lorabens,lorazepam,False,False,True,
2312,alprazolams,lorazepam,alprazolam,False,False,
2313,lorazepame,lorazepam,False,False,True,
2314,lorazepamin,lorazepam,False,False,True,
2315,lorazepamum,lorazepam,False,False,True,
2316,lorazepamus,lorazepam,False,False,False,
2317,lorazepamum,lorazepam,False,False,True,
2318,lorazepam_medication,lorazepam,False,True,True,
2319,lorazepam_drug,lorazepam,False,True,True,
2320,lurasidone,lorazepam,lurasidone,False,False,
2321,alprazolam,lorazepam,alprazolam,False,False,
2322,benzodiazepine,lorazepam,benzodiazepine,False,False,
2323,orazepam,lorazepam,False,False,True,
2324,lorazepan,lorazepam,lorazepam,True,True,
2325,lorzacepam,lorazepam,False,False,False,
2326,larazepam,lorazepam,False,False,True,
2327,lorazepame,lorazepam,False,False,True,
2328,frontal,lorazepam,False,False,False,
2329,anterolateral,lorazepam,False,False,False,
2330,lorzapam,lorazepam,lorazepam,True,True,
2331,ativan,lorazepam,lorazepam,True,True,
2332,orfidal,lorazepam,False,False,True,
2333,tranquirax,lorazepam,False,False,False,
2334,ansiolin,lorazepam,False,False,False,
2335,calmastad,lorazepam,False,False,False,
2336,controlatis,lorazepam,False,False,False,
2337,adumbran,lorazepam,False,False,True,
2338,benzacepam,lorazepam,False,False,False,
2339,loracepam,lorazepam,False,False,True,
2340,lor_jack,lorazepam,False,False,False,
2341,loratab,lorazepam,hydrocodone,False,False,
2342,lorabid,lorazepam,False,False,True,
2343,loracap,lorazepam,False,False,False,
2344,lorawan,lorazepam,False,False,False,
2345,diazepam,lorazepam,diazepam,False,False,
2346,loraepam,lorazepam,False,False,True,
2347,lorpam,lorazepam,False,False,True,
2348,lorzepam,lorazepam,lorazepam,True,True,
2349,loram,lorazepam,False,False,False,
2350,orfrock,lorazepam,False,False,False,
2351,prazepam,lorazepam,prazepam,False,False,
2352,reinzolam,lorazepam,False,False,False,
2353,triazolam,lorazepam,triazolam,False,False,
2354,lorazepamum,lorazepam,False,False,True,
2355,lorazepamum,lorazepam,False,False,True,
2356,lorazapam,lorazepam,lorazepam,True,True,
2357,lorazepanes,lorazepam,False,False,False,
2358,lorazepines,lorazepam,False,False,False,
2359,lorabenz,lorazepam,False,False,True,
2360,loraz,lorazepam,chlorhexadol,False,True,
2361,loram,lorazepam,False,False,False,
2362,orfidal,lorazepam,False,False,True,
2363,alprazolam,lorazepam,alprazolam,False,False,
2364,diazepam,lorazepam,diazepam,False,False,
2365,zepin,lorazepam,False,False,False,
2366,lorapam,lorazepam,False,False,True,
2367,loripam,lorazepam,False,False,True,
2368,lorpam,lorazepam,False,False,True,
2369,lorzapans,lorazepam,False,False,False,
2370,lorazapans,lorazepam,False,False,True,
2371,orzepam,lorazepam,False,False,False,
2372,lorazepan,lorazepam,lorazepam,True,True,
2373,lorazepon,lorazepam,False,False,False,
2374,lorazepym,lorazepam,False,False,False,
2375,loropam,lorazepam,False,False,True,
2376,azepam,lorazepam,oxazepam,False,True,
2377,loram,lorazepam,False,False,False,
2378,orfrazepam,lorazepam,False,False,False,
2379,orzepam,lorazepam,False,False,False,
2380,prazepam,lorazepam,prazepam,False,False,
2381,loracepam,lorazepam,False,False,True,
2382,orapax,lorazepam,False,False,False,
2383,alzapam,lorazepam,False,False,False,
2384,midazolam,lorazepam,midazolam,False,False,
2385,triazolam,lorazepam,triazolam,False,False,
2386,lorzapam,lorazepam,lorazepam,True,True,
2387,azepam,lorazepam,oxazepam,False,True,
2388,lorazapome,lorazepam,False,False,False,
2389,lorapam,lorazepam,False,False,True,
2390,lorazepan,lorazepam,lorazepam,True,True,
2391,loraze_pam,lorazepam,False,False,True,
2392,lorazepame,lorazepam,False,False,True,
2393,orazepam,lorazepam,False,False,True,
2394,razepam,lorazepam,False,False,True,
2395,benzos,lorazepam,False,False,False,
2396,tranxene,lorazepam,clorazepate,False,False,
2397,valium,lorazepam,diazepam,False,False,
2398,xanax,lorazepam,alprazolam,False,False,
2399,loraepam,lorazepam,False,False,True,
2400,lorazipam,lorazepam,lorazepam,True,True,
2401,lorazepan,lorazepam,lorazepam,True,True,
2402,lorzepam,lorazepam,lorazepam,True,True,
2403,trankimazin,lorazepam,False,False,False,
2404,tranxene,lorazepam,clorazepate,False,False,
2405,valium,lorazepam,diazepam,False,False,
2406,xanax,lorazepam,alprazolam,False,False,
2407,lorapexam,lorazepam,False,False,False,
2408,lorabezepam,lorazepam,False,False,False,
2409,lorazepan,lorazepam,lorazepam,True,True,
2410,lorazepexam,lorazepam,False,False,False,
2411,lorazepamum,lorazepam,False,False,True,
2412,hypnotic,lorazepam,False,False,False,
2413,sedative,lorazepam,False,False,False,
2414,benzodiazepine,lorazepam,benzodiazepine,False,False,
2415,lurasam,lorazepam,False,False,False,
2416,orapax,lorazepam,False,False,False,
2417,loripam,lorazepam,False,False,True,
2418,larazepam,lorazepam,False,False,True,
2419,lorapam,lorazepam,False,False,True,
2420,lorazopam,lorazepam,lorazepam,True,True,
2421,lorazepin,lorazepam,False,False,True,
2422,lorazeptin,lorazepam,False,False,False,
2423,azepam,lorazepam,oxazepam,False,True,
2424,lorazipam,lorazepam,lorazepam,True,True,
2425,loripam,lorazepam,False,False,True,
2426,azepam,lorazepam,oxazepam,False,True,
2427,benzodiazepam,lorazepam,False,False,False,
2428,bromazepam,lorazepam,bromazepam,False,False,
2429,camazepam,lorazepam,False,False,False,
2430,clobazepam,lorazepam,False,False,False,
2431,clonazepam,lorazepam,clonazepam,False,False,
2432,chlordiazepoxide,lorazepam,chlordiazepoxide,False,False,
2433,ansiolin,lorazepam,False,False,False,
2434,ativan,lorazepam,lorazepam,True,True,
2435,tranquinal,lorazepam,False,False,False,
2436,orfium,lorazepam,False,False,False,
2437,azepam,lorazepam,oxazepam,False,True,
2438,clinazepam,lorazepam,False,False,False,
2439,doral,lorazepam,quazepam,False,False,
2440,estazolam,lorazepam,estazolam,False,False,
2441,loram,lorazepam,False,False,False,
2442,lormetazepam,lorazepam,lormetazepam,False,True,
2443,orap,lorazepam,pimozide,False,False,
2444,oxazepam,lorazepam,oxazepam,False,True,
2445,prazepam,lorazepam,prazepam,False,False,
2446,serax,lorazepam,oxazepam,False,True,
2447,temazepam,lorazepam,temazepam,False,False,
2448,triazolam,lorazepam,triazolam,False,False,
2449,xanax,lorazepam,alprazolam,False,False,
2450,loraz,lorazepam,chlorhexadol,False,True,
